hour	channel	value	hour_text	channel_text	programs
80	17	0	20 Sep 2015 06:00 UTC	World	None
81	1	0	20 Sep 2015 07:00 UTC	AlJazeera	None
81	2	0	20 Sep 2015 07:00 UTC	CNN	None
81	3	0	20 Sep 2015 07:00 UTC	FOX-News	None
81	4	0	20 Sep 2015 07:00 UTC	France	None
81	5	0	20 Sep 2015 07:00 UTC	HLN	None
81	6	0	20 Sep 2015 07:00 UTC	KABC	None
81	7	0	20 Sep 2015 07:00 UTC	KCAL	None
81	8	0	20 Sep 2015 07:00 UTC	KCBS	None
81	9	0	20 Sep 2015 07:00 UTC	KMEX	None
81	10	0	20 Sep 2015 07:00 UTC	KNBC	None
81	11	0	20 Sep 2015 07:00 UTC	KTTV-FOX	None
81	12	0	20 Sep 2015 07:00 UTC	MSNBC	None
81	13	0	20 Sep 2015 07:00 UTC	Spain	None
81	14	0	20 Sep 2015 07:00 UTC	WEWS	None
81	15	0	20 Sep 2015 07:00 UTC	WKYC	None
81	16	0	20 Sep 2015 07:00 UTC	WUAB	None
81	17	0	20 Sep 2015 07:00 UTC	World	None
82	1	0	20 Sep 2015 08:00 UTC	AlJazeera	None
82	2	0	20 Sep 2015 08:00 UTC	CNN	None
82	3	0	20 Sep 2015 08:00 UTC	FOX-News	None
82	4	0	20 Sep 2015 08:00 UTC	France	None
82	5	0	20 Sep 2015 08:00 UTC	HLN	None
82	6	0	20 Sep 2015 08:00 UTC	KABC	None
82	7	0	20 Sep 2015 08:00 UTC	KCAL	None
82	8	0	20 Sep 2015 08:00 UTC	KCBS	None
82	9	0	20 Sep 2015 08:00 UTC	KMEX	None
82	10	0	20 Sep 2015 08:00 UTC	KNBC	None
82	11	0	20 Sep 2015 08:00 UTC	KTTV-FOX	None
82	12	0	20 Sep 2015 08:00 UTC	MSNBC	None
82	13	0	20 Sep 2015 08:00 UTC	Spain	None
82	14	0	20 Sep 2015 08:00 UTC	WEWS	None
82	15	0	20 Sep 2015 08:00 UTC	WKYC	None
82	16	0	20 Sep 2015 08:00 UTC	WUAB	None
82	17	0	20 Sep 2015 08:00 UTC	World	None
83	1	0	20 Sep 2015 09:00 UTC	AlJazeera	None
83	2	0	20 Sep 2015 09:00 UTC	CNN	None
83	3	0	20 Sep 2015 09:00 UTC	FOX-News	None
83	4	0	20 Sep 2015 09:00 UTC	France	None
83	5	0	20 Sep 2015 09:00 UTC	HLN	None
83	6	0	20 Sep 2015 09:00 UTC	KABC	None
83	7	0	20 Sep 2015 09:00 UTC	KCAL	None
83	8	0	20 Sep 2015 09:00 UTC	KCBS	None
83	9	0	20 Sep 2015 09:00 UTC	KMEX	None
83	10	0	20 Sep 2015 09:00 UTC	KNBC	None
83	11	0	20 Sep 2015 09:00 UTC	KTTV-FOX	None
83	12	0	20 Sep 2015 09:00 UTC	MSNBC	None
83	13	0	20 Sep 2015 09:00 UTC	Spain	None
83	14	0	20 Sep 2015 09:00 UTC	WEWS	None
83	15	0	20 Sep 2015 09:00 UTC	WKYC	None
83	16	0	20 Sep 2015 09:00 UTC	WUAB	None
83	17	0	20 Sep 2015 09:00 UTC	World	None
84	1	0	20 Sep 2015 10:00 UTC	AlJazeera	None
84	2	345	20 Sep 2015 10:00 UTC	CNN	New Day Sunday
84	3	292	20 Sep 2015 10:00 UTC	FOX-News	Fox and Friends
84	4	0	20 Sep 2015 10:00 UTC	France	None
84	5	0	20 Sep 2015 10:00 UTC	HLN	None
84	6	0	20 Sep 2015 10:00 UTC	KABC	None
84	7	0	20 Sep 2015 10:00 UTC	KCAL	None
84	8	0	20 Sep 2015 10:00 UTC	KCBS	None
84	9	0	20 Sep 2015 10:00 UTC	KMEX	None
84	10	0	20 Sep 2015 10:00 UTC	KNBC	None
84	11	0	20 Sep 2015 10:00 UTC	KTTV-FOX	None
84	12	0	20 Sep 2015 10:00 UTC	MSNBC	None
84	13	0	20 Sep 2015 10:00 UTC	Spain	None
84	14	0	20 Sep 2015 10:00 UTC	WEWS	None
84	15	0	20 Sep 2015 10:00 UTC	WKYC	None
84	16	0	20 Sep 2015 10:00 UTC	WUAB	None
84	17	0	20 Sep 2015 10:00 UTC	World	None
85	1	0	20 Sep 2015 11:00 UTC	AlJazeera	None
85	2	268	20 Sep 2015 11:00 UTC	CNN	New Day Sunday
85	3	0	20 Sep 2015 11:00 UTC	FOX-News	None
85	4	0	20 Sep 2015 11:00 UTC	France	None
85	5	0	20 Sep 2015 11:00 UTC	HLN	None
85	6	0	20 Sep 2015 11:00 UTC	KABC	None
85	7	0	20 Sep 2015 11:00 UTC	KCAL	None
85	8	0	20 Sep 2015 11:00 UTC	KCBS	None
85	9	0	20 Sep 2015 11:00 UTC	KMEX	None
85	10	0	20 Sep 2015 11:00 UTC	KNBC	None
85	11	0	20 Sep 2015 11:00 UTC	KTTV-FOX	None
85	12	0	20 Sep 2015 11:00 UTC	MSNBC	None
85	13	0	20 Sep 2015 11:00 UTC	Spain	None
85	14	0	20 Sep 2015 11:00 UTC	WEWS	None
85	15	0	20 Sep 2015 11:00 UTC	WKYC	None
85	16	0	20 Sep 2015 11:00 UTC	WUAB	None
85	17	0	20 Sep 2015 11:00 UTC	World	None
86	1	0	20 Sep 2015 12:00 UTC	AlJazeera	None
86	2	141	20 Sep 2015 12:00 UTC	CNN	New Day Sunday
86	3	0	20 Sep 2015 12:00 UTC	FOX-News	None
86	4	0	20 Sep 2015 12:00 UTC	France	None
86	5	0	20 Sep 2015 12:00 UTC	HLN	None
86	6	0	20 Sep 2015 12:00 UTC	KABC	None
86	7	0	20 Sep 2015 12:00 UTC	KCAL	None
86	8	0	20 Sep 2015 12:00 UTC	KCBS	None
86	9	0	20 Sep 2015 12:00 UTC	KMEX	None
86	10	0	20 Sep 2015 12:00 UTC	KNBC	None
86	11	0	20 Sep 2015 12:00 UTC	KTTV-FOX	None
86	12	393	20 Sep 2015 12:00 UTC	MSNBC	Up with Steve Kornacki
86	13	0	20 Sep 2015 12:00 UTC	Spain	None
86	14	0	20 Sep 2015 12:00 UTC	WEWS	None
86	15	0	20 Sep 2015 12:00 UTC	WKYC	None
86	16	0	20 Sep 2015 12:00 UTC	WUAB	None
86	17	0	20 Sep 2015 12:00 UTC	World	None
87	1	0	20 Sep 2015 13:00 UTC	AlJazeera	None
87	2	287	20 Sep 2015 13:00 UTC	CNN	State of the Union with Jake Tapper
87	3	0	20 Sep 2015 13:00 UTC	FOX-News	None
87	4	0	20 Sep 2015 13:00 UTC	France	None
87	5	0	20 Sep 2015 13:00 UTC	HLN	None
87	6	0	20 Sep 2015 13:00 UTC	KABC	None
87	7	0	20 Sep 2015 13:00 UTC	KCAL	None
87	8	0	20 Sep 2015 13:00 UTC	KCBS	None
87	9	0	20 Sep 2015 13:00 UTC	KMEX	None
87	10	0	20 Sep 2015 13:00 UTC	KNBC	None
87	11	0	20 Sep 2015 13:00 UTC	KTTV-FOX	None
87	12	346	20 Sep 2015 13:00 UTC	MSNBC	Up with Steve Kornacki
87	13	0	20 Sep 2015 13:00 UTC	Spain	None
87	14	0	20 Sep 2015 13:00 UTC	WEWS	None
87	15	0	20 Sep 2015 13:00 UTC	WKYC	None
87	16	0	20 Sep 2015 13:00 UTC	WUAB	None
87	17	0	20 Sep 2015 13:00 UTC	World	None
88	1	0	20 Sep 2015 14:00 UTC	AlJazeera	None
88	2	0	20 Sep 2015 14:00 UTC	CNN	None
88	3	0	20 Sep 2015 14:00 UTC	FOX-News	None
88	4	0	20 Sep 2015 14:00 UTC	France	None
88	5	0	20 Sep 2015 14:00 UTC	HLN	None
88	6	0	20 Sep 2015 14:00 UTC	KABC	None
88	7	0	20 Sep 2015 14:00 UTC	KCAL	None
88	8	0	20 Sep 2015 14:00 UTC	KCBS	None
88	9	0	20 Sep 2015 14:00 UTC	KMEX	None
88	10	0	20 Sep 2015 14:00 UTC	KNBC	None
88	11	293	20 Sep 2015 14:00 UTC	KTTV-FOX	News Sunday with Chris Wallace
88	12	0	20 Sep 2015 14:00 UTC	MSNBC	None
88	13	0	20 Sep 2015 14:00 UTC	Spain	None
88	14	0	20 Sep 2015 14:00 UTC	WEWS	None
88	15	0	20 Sep 2015 14:00 UTC	WKYC	None
88	16	0	20 Sep 2015 14:00 UTC	WUAB	None
88	17	0	20 Sep 2015 14:00 UTC	World	None
89	1	0	20 Sep 2015 15:00 UTC	AlJazeera	None
89	2	261	20 Sep 2015 15:00 UTC	CNN	Reliable Sources
89	3	226	20 Sep 2015 15:00 UTC	FOX-News	MediaBuzz
89	4	0	20 Sep 2015 15:00 UTC	France	None
89	5	0	20 Sep 2015 15:00 UTC	HLN	None
89	6	392	20 Sep 2015 15:00 UTC	KABC	This Week
89	7	0	20 Sep 2015 15:00 UTC	KCAL	None
89	8	435	20 Sep 2015 15:00 UTC	KCBS	Face the Nation
89	9	0	20 Sep 2015 15:00 UTC	KMEX	None
89	10	0	20 Sep 2015 15:00 UTC	KNBC	None
89	11	0	20 Sep 2015 15:00 UTC	KTTV-FOX	None
89	12	0	20 Sep 2015 15:00 UTC	MSNBC	None
89	13	0	20 Sep 2015 15:00 UTC	Spain	None
89	14	0	20 Sep 2015 15:00 UTC	WEWS	None
89	15	0	20 Sep 2015 15:00 UTC	WKYC	None
89	16	0	20 Sep 2015 15:00 UTC	WUAB	None
89	17	0	20 Sep 2015 15:00 UTC	World	None
90	1	0	20 Sep 2015 16:00 UTC	AlJazeera	None
90	2	0	20 Sep 2015 16:00 UTC	CNN	None
90	3	0	20 Sep 2015 16:00 UTC	FOX-News	None
90	4	0	20 Sep 2015 16:00 UTC	France	None
90	5	0	20 Sep 2015 16:00 UTC	HLN	None
90	6	0	20 Sep 2015 16:00 UTC	KABC	None
90	7	0	20 Sep 2015 16:00 UTC	KCAL	None
90	8	0	20 Sep 2015 16:00 UTC	KCBS	None
90	9	0	20 Sep 2015 16:00 UTC	KMEX	None
90	10	0	20 Sep 2015 16:00 UTC	KNBC	None
90	11	0	20 Sep 2015 16:00 UTC	KTTV-FOX	None
90	12	0	20 Sep 2015 16:00 UTC	MSNBC	None
90	13	0	20 Sep 2015 16:00 UTC	Spain	None
90	14	0	20 Sep 2015 16:00 UTC	WEWS	None
90	15	0	20 Sep 2015 16:00 UTC	WKYC	None
90	16	0	20 Sep 2015 16:00 UTC	WUAB	None
90	17	0	20 Sep 2015 16:00 UTC	World	None
91	1	0	20 Sep 2015 17:00 UTC	AlJazeera	None
91	2	0	20 Sep 2015 17:00 UTC	CNN	None
91	3	0	20 Sep 2015 17:00 UTC	FOX-News	None
91	4	0	20 Sep 2015 17:00 UTC	France	None
91	5	0	20 Sep 2015 17:00 UTC	HLN	None
91	6	0	20 Sep 2015 17:00 UTC	KABC	None
91	7	0	20 Sep 2015 17:00 UTC	KCAL	None
91	8	0	20 Sep 2015 17:00 UTC	KCBS	None
91	9	0	20 Sep 2015 17:00 UTC	KMEX	None
91	10	0	20 Sep 2015 17:00 UTC	KNBC	None
91	11	0	20 Sep 2015 17:00 UTC	KTTV-FOX	None
91	12	0	20 Sep 2015 17:00 UTC	MSNBC	None
91	13	0	20 Sep 2015 17:00 UTC	Spain	None
91	14	0	20 Sep 2015 17:00 UTC	WEWS	None
91	15	0	20 Sep 2015 17:00 UTC	WKYC	None
91	16	0	20 Sep 2015 17:00 UTC	WUAB	None
91	17	0	20 Sep 2015 17:00 UTC	World	None
92	1	0	20 Sep 2015 18:00 UTC	AlJazeera	None
92	2	364	20 Sep 2015 18:00 UTC	CNN	Newsroom
92	3	0	20 Sep 2015 18:00 UTC	FOX-News	None
92	4	0	20 Sep 2015 18:00 UTC	France	None
92	5	0	20 Sep 2015 18:00 UTC	HLN	None
92	6	0	20 Sep 2015 18:00 UTC	KABC	None
92	7	0	20 Sep 2015 18:00 UTC	KCAL	None
92	8	0	20 Sep 2015 18:00 UTC	KCBS	None
92	9	0	20 Sep 2015 18:00 UTC	KMEX	None
92	10	0	20 Sep 2015 18:00 UTC	KNBC	None
92	11	0	20 Sep 2015 18:00 UTC	KTTV-FOX	None
92	12	380	20 Sep 2015 18:00 UTC	MSNBC	Meet the Press
92	13	0	20 Sep 2015 18:00 UTC	Spain	None
92	14	0	20 Sep 2015 18:00 UTC	WEWS	None
92	15	0	20 Sep 2015 18:00 UTC	WKYC	None
92	16	0	20 Sep 2015 18:00 UTC	WUAB	None
92	17	0	20 Sep 2015 18:00 UTC	World	None
93	1	0	20 Sep 2015 19:00 UTC	AlJazeera	None
93	2	0	20 Sep 2015 19:00 UTC	CNN	None
93	3	0	20 Sep 2015 19:00 UTC	FOX-News	None
93	4	0	20 Sep 2015 19:00 UTC	France	None
93	5	0	20 Sep 2015 19:00 UTC	HLN	None
93	6	0	20 Sep 2015 19:00 UTC	KABC	None
93	7	0	20 Sep 2015 19:00 UTC	KCAL	None
93	8	0	20 Sep 2015 19:00 UTC	KCBS	None
93	9	0	20 Sep 2015 19:00 UTC	KMEX	None
93	10	0	20 Sep 2015 19:00 UTC	KNBC	None
93	11	0	20 Sep 2015 19:00 UTC	KTTV-FOX	None
93	12	0	20 Sep 2015 19:00 UTC	MSNBC	None
93	13	0	20 Sep 2015 19:00 UTC	Spain	None
93	14	0	20 Sep 2015 19:00 UTC	WEWS	None
93	15	0	20 Sep 2015 19:00 UTC	WKYC	None
93	16	0	20 Sep 2015 19:00 UTC	WUAB	None
93	17	0	20 Sep 2015 19:00 UTC	World	None
94	1	0	20 Sep 2015 20:00 UTC	AlJazeera	None
94	2	0	20 Sep 2015 20:00 UTC	CNN	None
94	3	0	20 Sep 2015 20:00 UTC	FOX-News	None
94	4	0	20 Sep 2015 20:00 UTC	France	None
94	5	0	20 Sep 2015 20:00 UTC	HLN	None
94	6	0	20 Sep 2015 20:00 UTC	KABC	None
94	7	0	20 Sep 2015 20:00 UTC	KCAL	None
94	8	0	20 Sep 2015 20:00 UTC	KCBS	None
94	9	0	20 Sep 2015 20:00 UTC	KMEX	None
94	10	0	20 Sep 2015 20:00 UTC	KNBC	None
94	11	0	20 Sep 2015 20:00 UTC	KTTV-FOX	None
94	12	0	20 Sep 2015 20:00 UTC	MSNBC	None
94	13	0	20 Sep 2015 20:00 UTC	Spain	None
94	14	0	20 Sep 2015 20:00 UTC	WEWS	None
94	15	0	20 Sep 2015 20:00 UTC	WKYC	None
94	16	0	20 Sep 2015 20:00 UTC	WUAB	None
94	17	0	20 Sep 2015 20:00 UTC	World	None
95	1	0	20 Sep 2015 21:00 UTC	AlJazeera	None
95	2	0	20 Sep 2015 21:00 UTC	CNN	None
95	3	0	20 Sep 2015 21:00 UTC	FOX-News	None
95	4	0	20 Sep 2015 21:00 UTC	France	None
95	5	0	20 Sep 2015 21:00 UTC	HLN	None
95	6	0	20 Sep 2015 21:00 UTC	KABC	None
95	7	0	20 Sep 2015 21:00 UTC	KCAL	None
95	8	0	20 Sep 2015 21:00 UTC	KCBS	None
95	9	0	20 Sep 2015 21:00 UTC	KMEX	None
95	10	0	20 Sep 2015 21:00 UTC	KNBC	None
95	11	0	20 Sep 2015 21:00 UTC	KTTV-FOX	None
95	12	0	20 Sep 2015 21:00 UTC	MSNBC	None
95	13	0	20 Sep 2015 21:00 UTC	Spain	None
95	14	0	20 Sep 2015 21:00 UTC	WEWS	None
95	15	0	20 Sep 2015 21:00 UTC	WKYC	None
95	16	0	20 Sep 2015 21:00 UTC	WUAB	None
95	17	0	20 Sep 2015 21:00 UTC	World	None
96	1	0	20 Sep 2015 22:00 UTC	AlJazeera	None
96	2	300	20 Sep 2015 22:00 UTC	CNN	Newsroom
96	3	0	20 Sep 2015 22:00 UTC	FOX-News	None
96	4	0	20 Sep 2015 22:00 UTC	France	None
96	5	0	20 Sep 2015 22:00 UTC	HLN	None
96	6	0	20 Sep 2015 22:00 UTC	KABC	None
96	7	0	20 Sep 2015 22:00 UTC	KCAL	None
96	8	0	20 Sep 2015 22:00 UTC	KCBS	None
96	9	0	20 Sep 2015 22:00 UTC	KMEX	None
96	10	210	20 Sep 2015 22:00 UTC	KNBC	NBC Nightly News
96	11	0	20 Sep 2015 22:00 UTC	KTTV-FOX	None
96	12	0	20 Sep 2015 22:00 UTC	MSNBC	None
96	13	0	20 Sep 2015 22:00 UTC	Spain	None
96	14	0	20 Sep 2015 22:00 UTC	WEWS	None
96	15	0	20 Sep 2015 22:00 UTC	WKYC	None
96	16	0	20 Sep 2015 22:00 UTC	WUAB	None
96	17	0	20 Sep 2015 22:00 UTC	World	None
